;date;average_price;total_volume;gala;fuji;granny_smith;total_bags;s_bags;l_bags;xl_bags;type;region
39;29/03/2015;1.51;647915;12590;530146;0;105179;95667;9512;0;organic;Roanoke
40;22/03/2015;1.36;549076;6895;420188;0;121993;23333;98660;0;organic;Roanoke
41;15/03/2015;1.5;639265;7697;475578;0;155990;132333;23657;0;organic;Roanoke
42;08/03/2015;1.48;605063;6614;376184;0;222265;209667;12598;0;organic;Roanoke
43;01/03/2015;1.33;611051;7022;454672;0;149357;87333;62024;0;organic;Roanoke
44;22/02/2015;1.36;466467;12676;341719;0;112072;86000;26072;0;organic;Roanoke
45;15/02/2015;1.46;450841;5787;326482;0;118572;101667;16905;0;organic;Roanoke
46;08/02/2015;1.44;518457;8191;322139;0;188127;158333;29794;0;organic;Roanoke
47;01/02/2015;1.5;494174;15016;381972;0;97186;90333;6853;0;organic;Roanoke
48;25/01/2015;1.47;541177;11784;413372;0;116021;75928;40093;0;organic;Roanoke
49;18/01/2015;1.48;562132;10968;446475;0;104689;62630;42059;0;organic;Roanoke
50;11/01/2015;1.47;512806;8294;406547;0;97965;80648;17317;0;organic;Roanoke
51;04/01/2015;1.39;441429;5621;276082;0;159726;113942;45784;0;organic;Roanoke
0;27/12/2015;1.72;494640;114295;372248;0;8097;8097;0;0;organic;Sacramento
1;20/12/2015;1.68;516157;112417;395943;0;7797;7797;0;0;organic;Sacramento
2;13/12/2015;1.68;514165;117112;381197;0;15856;15856;0;0;organic;Sacramento
3;06/12/2015;1.43;742292;183584;481097;0;77611;76278;1333;0;organic;Sacramento
4;29/11/2015;2.04;464381;87255;359250;0;17876;11209;6667;0;organic;Sacramento
5;22/11/2015;1.79;495507;92367;386073;0;17067;14067;3000;0;organic;Sacramento
6;15/11/2015;1.87;498488;96968;393150;0;8370;5481;2889;0;organic;Sacramento
7;08/11/2015;1.8;595151;133502;409076;0;52573;24795;27778;0;organic;Sacramento
8;01/11/2015;1.9;547970;113613;427728;0;6629;6629;0;0;organic;Sacramento
9;25/10/2015;1.86;585911;129146;434556;0;22209;22209;0;0;organic;Sacramento
10;18/10/2015;2.14;546971;122159;405463;0;19349;19349;0;0;organic;Sacramento
11;11/10/2015;2.1;523200;117915;381569;0;23716;23716;0;0;organic;Sacramento
12;04/10/2015;2.01;600554;128992;453612;0;17950;17950;0;0;organic;Sacramento
13;27/09/2015;1.95;547245;126185;399021;0;22039;22039;0;0;organic;Sacramento
14;20/09/2015;2;659569;117253;525178;0;17138;17138;0;0;organic;Sacramento
15;13/09/2015;2.02;640575;136477;488381;0;15717;15717;0;0;organic;Sacramento
16;06/09/2015;2.15;597527;135608;454083;0;7836;7836;0;0;organic;Sacramento
17;30/08/2015;2.1;638953;179888;437066;0;21999;21999;0;0;organic;Sacramento
18;23/08/2015;1.84;957890;293389;614639;0;49862;49862;0;0;organic;Sacramento
19;16/08/2015;2.09;735797;211570;506513;0;17714;17714;0;0;organic;Sacramento
20;09/08/2015;2.17;726007;187340;509595;0;29072;29072;0;0;organic;Sacramento
21;02/08/2015;2.1;683371;222189;437888;0;23294;23294;0;0;organic;Sacramento
22;26/07/2015;2.12;818286;285016;516065;0;17205;17205;0;0;organic;Sacramento
23;19/07/2015;1.98;956055;314729;615055;0;26271;26271;0;0;organic;Sacramento
24;12/07/2015;1.72;1372073;533314;796162;0;42597;42597;0;0;organic;Sacramento
25;05/07/2015;1.86;975610;443796;518096;0;13718;13718;0;0;organic;Sacramento
26;28/06/2015;1.84;921997;491607;405011;0;25379;25379;0;0;organic;Sacramento
27;21/06/2015;1.82;975385;510753;448896;0;15736;15736;0;0;organic;Sacramento
28;14/06/2015;1.81;1033948;488546;525610;0;19792;19792;0;0;organic;Sacramento
29;07/06/2015;1.85;955756;493471;450075;0;12210;12210;0;0;organic;Sacramento
30;31/05/2015;1.62;1043071;554233;468866;0;19972;19972;0;0;organic;Sacramento
31;24/05/2015;1.62;1139934;601097;511960;0;26877;26877;0;0;organic;Sacramento
32;17/05/2015;1.53;1304536;716320;553028;0;35188;35188;0;0;organic;Sacramento
33;10/05/2015;1.3;2783534;1391856;1329466;0;62212;62212;0;0;organic;Sacramento
34;03/05/2015;1.64;831570;412483;400110;0;18977;18977;0;0;organic;Sacramento
35;26/04/2015;1.62;963766;506989;440141;0;16636;16636;0;0;organic;Sacramento
36;19/04/2015;1.65;916467;444766;456821;0;14880;14880;0;0;organic;Sacramento
37;12/04/2015;1.65;820575;423070;380344;0;17161;17161;0;0;organic;Sacramento
38;05/04/2015;1.64;901389;459190;431915;0;10284;10284;0;0;organic;Sacramento
39;29/03/2015;1.64;995960;535772;449050;0;11138;11138;0;0;organic;Sacramento
40;22/03/2015;1.52;787519;411741;366637;0;9141;9141;0;0;organic;Sacramento
41;15/03/2015;1.63;907516;459560;426240;0;21716;21716;0;0;organic;Sacramento
42;08/03/2015;1.6;966661;492380;458274;0;16007;16007;0;0;organic;Sacramento
43;01/03/2015;1.22;4535538;2510348;1985003;0;40187;40187;0;0;organic;Sacramento
44;22/02/2015;1.51;878509;502744;360545;0;15220;14887;333;0;organic;Sacramento
45;15/02/2015;1.63;743613;352052;340608;0;50953;50953;0;0;organic;Sacramento
46;08/02/2015;1.5;867628;383110;318651;0;165867;165867;0;0;organic;Sacramento
47;01/02/2015;1.22;1319565;710390;562441;0;46734;46734;0;0;organic;Sacramento
48;25/01/2015;1.44;970759;429123;474177;0;67459;67459;0;0;organic;Sacramento
49;18/01/2015;1.13;3723334;1536318;2098636;0;88380;88380;0;0;organic;Sacramento
50;11/01/2015;1.27;759826;424314;303384;0;32128;32128;0;0;organic;Sacramento
51;04/01/2015;1.33;921349;372752;432752;0;115845;115845;0;0;organic;Sacramento
0;27/12/2015;1.62;870472;183472;518154;0;168846;47288;121558;0;organic;SanDiego
1;20/12/2015;1.23;1172734;109957;504880;0;557897;59232;498665;0;organic;SanDiego
2;13/12/2015;1.27;1224229;108440;500742;324;614723;67451;547272;0;organic;SanDiego
3;06/12/2015;1.83;556487;125625;376392;0;54470;54137;333;0;organic;SanDiego
4;29/11/2015;1.87;702299;123237;530075;0;48987;48987;0;0;organic;SanDiego
5;22/11/2015;1.85;743822;168900;534101;0;40821;39737;1084;0;organic;SanDiego
6;15/11/2015;1.68;843839;153741;639923;0;50175;43010;7165;0;organic;SanDiego
7;08/11/2015;1.82;890222;123441;700162;0;66619;49965;16654;0;organic;SanDiego
8;01/11/2015;1.64;945639;147871;716095;0;81673;77512;4161;0;organic;SanDiego
9;25/10/2015;1.65;916419;195540;664162;0;56717;56170;547;0;organic;SanDiego
10;18/10/2015;1.85;757611;170743;531468;0;55400;55400;0;0;organic;SanDiego
11;11/10/2015;1.82;747260;211225;486908;0;49127;49127;0;0;organic;SanDiego
12;04/10/2015;1.85;849007;175906;619585;0;53516;53516;0;0;organic;SanDiego
13;27/09/2015;1.7;889869;285856;561988;0;42025;42025;0;0;organic;SanDiego
14;20/09/2015;1.69;1028423;263412;740488;0;24523;24523;0;0;organic;SanDiego
15;13/09/2015;1.81;1036187;329536;646703;0;59948;59615;333;0;organic;SanDiego
16;06/09/2015;1.85;934122;233368;661463;0;39291;39291;0;0;organic;SanDiego
17;30/08/2015;1.88;908545;198605;667652;0;42288;42288;0;0;organic;SanDiego
18;23/08/2015;1.74;1081727;243322;793629;0;44776;44776;0;0;organic;SanDiego
19;16/08/2015;1.82;906411;276280;555573;0;74558;74558;0;0;organic;SanDiego
20;09/08/2015;1.82;890203;262899;559209;0;68095;68095;0;0;organic;SanDiego
21;02/08/2015;1.86;1024252;256977;708066;0;59209;59209;0;0;organic;SanDiego
22;26/07/2015;1.71;1027601;284430;714217;0;28954;28954;0;0;organic;SanDiego
23;19/07/2015;1.85;915944;248007;633240;0;34697;34697;0;0;organic;SanDiego
24;12/07/2015;1.81;976046;336092;592710;0;47244;47244;0;0;organic;SanDiego
25;05/07/2015;1.55;1635208;301164;1280171;0;53873;53873;0;0;organic;SanDiego
26;28/06/2015;1.55;1294665;239815;1020613;0;34237;34237;0;0;organic;SanDiego
27;21/06/2015;1.56;1105546;296212;760186;0;49148;49148;0;0;organic;SanDiego
28;14/06/2015;1.53;1143864;332884;753916;344;56720;56720;0;0;organic;SanDiego
29;07/06/2015;1.51;1037271;279372;669016;0;88883;88883;0;0;organic;SanDiego
30;31/05/2015;1.49;1094085;293355;689590;0;111140;111140;0;0;organic;SanDiego
31;24/05/2015;1.51;1204414;285330;856651;0;62433;62433;0;0;organic;SanDiego
32;17/05/2015;1.48;1091403;251162;739874;0;100367;100367;0;0;organic;SanDiego
33;10/05/2015;1.45;1048068;206973;704539;0;136556;136556;0;0;organic;SanDiego
34;03/05/2015;1.41;1050678;261784;629457;0;159437;159437;0;0;organic;SanDiego
35;26/04/2015;1.48;1069867;278048;660333;0;131486;131486;0;0;organic;SanDiego
36;19/04/2015;1.52;1026795;252424;721636;0;52735;52735;0;0;organic;SanDiego
37;12/04/2015;1.49;1066571;399459;612603;0;54509;54509;0;0;organic;SanDiego
38;05/04/2015;1.53;1117113;407970;640132;0;69011;69011;0;0;organic;SanDiego
39;29/03/2015;1.53;896277;320720;515091;0;60466;60466;0;0;organic;SanDiego
40;22/03/2015;1.16;1295128;817364;444733;0;33031;33031;0;0;organic;SanDiego
41;15/03/2015;1.49;834937;769044;31577;0;34316;34316;0;0;organic;SanDiego
42;08/03/2015;1.48;946877;843916;37538;0;65423;65423;0;0;organic;SanDiego
43;01/03/2015;1.09;2040713;1870698;79547;0;90468;90468;0;0;organic;SanDiego
44;22/02/2015;1.44;1176476;1099431;48378;0;28667;28667;0;0;organic;SanDiego
45;15/02/2015;1.49;1277539;1153138;55556;0;68845;68845;0;0;organic;SanDiego
46;08/02/2015;1.29;1505425;1301665;92602;0;111158;111158;0;0;organic;SanDiego
47;01/02/2015;1.11;1862399;1621548;114206;289;126356;126356;0;0;organic;SanDiego
48;25/01/2015;1.26;1113208;924507;47005;0;141696;141696;0;0;organic;SanDiego
49;18/01/2015;1.29;1447373;1230047;58015;0;159311;159311;0;0;organic;SanDiego
50;11/01/2015;1.05;2008952;1829444;76768;144;102596;102596;0;0;organic;SanDiego
51;04/01/2015;1.23;1908936;1752246;73522;287;82881;82881;0;0;organic;SanDiego
0;27/12/2015;1.88;1408158;79247;1303676;0;25235;25235;0;0;organic;SanFrancisco
1;20/12/2015;1.87;1370379;98071;1258257;0;14051;14051;0;0;organic;SanFrancisco
2;13/12/2015;1.94;1371365;137997;1215210;0;18158;18158;0;0;organic;SanFrancisco
3;06/12/2015;1.92;1514479;166388;1335531;0;12560;12560;0;0;organic;SanFrancisco
4;29/11/2015;2.58;1321802;95312;1223508;0;2982;315;2667;0;organic;SanFrancisco
5;22/11/2015;2.04;1435523;79125;1349938;0;6460;3793;2667;0;organic;SanFrancisco
6;15/11/2015;2.02;1707880;108290;1597971;0;1619;1619;0;0;organic;SanFrancisco
7;08/11/2015;1.98;1788678;128558;1654345;0;5775;5108;667;0;organic;SanFrancisco
8;01/11/2015;2.01;1758293;135992;1619747;0;2554;2554;0;0;organic;SanFrancisco
9;25/10/2015;1.94;1931121;133441;1796082;0;1598;1598;0;0;organic;SanFrancisco
10;18/10/2015;2.79;1264211;96155;1168056;0;0;0;0;0;organic;SanFrancisco
11;11/10/2015;2.66;1403173;104684;1298489;0;0;0;0;0;organic;SanFrancisco
12;04/10/2015;2.59;1534687;141872;1391536;0;1279;1279;0;0;organic;SanFrancisco
13;27/09/2015;2.74;1179862;122059;1052368;0;5435;5435;0;0;organic;SanFrancisco
14;20/09/2015;2.79;1519742;120992;1397153;0;1597;1597;0;0;organic;SanFrancisco
15;13/09/2015;2.73;1480278;140423;1339536;0;319;319;0;0;organic;SanFrancisco
16;06/09/2015;2.73;1551069;141391;1409042;0;636;636;0;0;organic;SanFrancisco
17;30/08/2015;2.77;1520120;156191;1361717;0;2212;2212;0;0;organic;SanFrancisco
18;23/08/2015;2.71;1511133;180829;1325257;0;5047;5047;0;0;organic;SanFrancisco
19;16/08/2015;2.73;1528967;176118;1351274;0;1575;1575;0;0;organic;SanFrancisco
20;09/08/2015;2.72;1556478;180246;1373717;0;2515;2515;0;0;organic;SanFrancisco
21;02/08/2015;2.76;1393604;176259;1214520;0;2825;2825;0;0;organic;SanFrancisco
22;26/07/2015;2.75;1595301;289283;1304724;0;1294;1294;0;0;organic;SanFrancisco
23;19/07/2015;2.36;1955881;389365;1566516;0;0;0;0;0;organic;SanFrancisco
24;12/07/2015;2.09;2314166;791324;1521280;0;1562;1562;0;0;organic;SanFrancisco
25;05/07/2015;1.96;2330675;1349133;979667;0;1875;1875;0;0;organic;SanFrancisco
26;28/06/2015;1.96;1986890;1219544;766722;0;624;624;0;0;organic;SanFrancisco
27;21/06/2015;1.95;2350262;1425600;922771;0;1891;1558;333;0;organic;SanFrancisco
28;14/06/2015;1.95;2397269;1525742;871216;0;311;311;0;0;organic;SanFrancisco
29;07/06/2015;1.96;2288687;1483787;802721;0;2179;2179;0;0;organic;SanFrancisco
30;31/05/2015;1.54;2458146;1594289;862608;0;1249;1249;0;0;organic;SanFrancisco
31;24/05/2015;1.52;2931995;1927032;1002467;0;2496;2496;0;0;organic;SanFrancisco
32;17/05/2015;1.53;3127146;2252108;874103;0;935;935;0;0;organic;SanFrancisco
33;10/05/2015;1.48;3367605;2302128;1060804;0;4673;4673;0;0;organic;SanFrancisco
34;03/05/2015;1.55;2924872;1904311;1016220;0;4341;4341;0;0;organic;SanFrancisco
35;26/04/2015;1.52;3195047;2296423;894600;0;4024;4024;0;0;organic;SanFrancisco
36;19/04/2015;1.55;2898495;1978058;916418;0;4019;4019;0;0;organic;SanFrancisco
37;12/04/2015;1.54;2822045;1888766;933279;0;0;0;0;0;organic;SanFrancisco
38;05/04/2015;1.55;2653070;1710469;942601;0;0;0;0;0;organic;SanFrancisco
39;29/03/2015;1.55;2809496;1887286;921592;0;618;618;0;0;organic;SanFrancisco
40;22/03/2015;1.34;2137071;1299729;837033;0;309;309;0;0;organic;SanFrancisco
41;15/03/2015;1.56;2138970;1326866;810563;0;1541;1541;0;0;organic;SanFrancisco
42;08/03/2015;1.56;2011130;1293384;715900;0;1846;1846;0;0;organic;SanFrancisco
43;01/03/2015;1.09;4982001;3498014;1481837;0;2150;2150;0;0;organic;SanFrancisco
44;22/02/2015;1.39;3722345;2549253;1172478;0;614;614;0;0;organic;SanFrancisco
45;15/02/2015;1.55;2498640;1651470;829437;0;17733;17733;0;0;organic;SanFrancisco
46;08/02/2015;1.35;2755676;1756123;939692;0;59861;59861;0;0;organic;SanFrancisco
47;01/02/2015;1.06;5780202;3841344;1916087;0;22771;22771;0;0;organic;SanFrancisco
48;25/01/2015;1.34;2714681;1703827;987987;0;22867;22867;0;0;organic;SanFrancisco
49;18/01/2015;1.27;4148248;2633641;1478940;0;35667;35667;0;0;organic;SanFrancisco
50;11/01/2015;1.12;2967678;1790749;1158646;0;18283;18283;0;0;organic;SanFrancisco
51;04/01/2015;1.18;2263058;1317557;902834;0;42667;42667;0;0;organic;SanFrancisco
0;27/12/2015;1.51;2137866;61022;1310385;401;766058;8012;758046;0;organic;Seattle
1;20/12/2015;1.55;2281910;50582;1342590;1202;887536;5194;882342;0;organic;Seattle
2;13/12/2015;1.03;5333693;61787;1973107;3472;3295327;5155;3290172;0;organic;Seattle
3;06/12/2015;2.06;1660560;55665;1175004;1468;428423;1187;427236;0;organic;Seattle
4;29/11/2015;2.06;1776582;64706;1340300;3469;368107;3144;364963;0;organic;Seattle
5;22/11/2015;1.14;6482288;96932;2203570;5198;4176588;11551;4165037;0;organic;Seattle
6;15/11/2015;1.5;2743774;204935;1196596;1731;1340512;29022;1311490;0;organic;Seattle
7;08/11/2015;1.46;3160266;771342;1473972;5455;909497;47008;862489;0;organic;Seattle
8;01/11/2015;1.25;5516730;774821;2076448;41871;2623590;912753;1710837;0;organic;Seattle
9;25/10/2015;1.74;2575773;374912;1195072;6386;999403;64747;934656;0;organic;Seattle
10;18/10/2015;1.88;2313295;435120;1184073;1998;692104;102709;589395;0;organic;Seattle
11;11/10/2015;1.75;2675005;429716;1321571;1198;922520;296;922224;0;organic;Seattle
12;04/10/2015;1.73;3402257;420708;1977517;665;1003367;591;1002776;0;organic;Seattle
13;27/09/2015;1.75;2460720;479334;1131526;664;849196;295;848901;0;organic;Seattle
14;20/09/2015;1.97;1785924;447919;880598;1593;455814;295;455519;0;organic;Seattle
15;13/09/2015;2.11;2291305;576692;1175293;664;538656;1475;537181;0;organic;Seattle
16;06/09/2015;1.99;2389032;547525;1144126;531;696850;295;696555;0;organic;Seattle
17;30/08/2015;1.58;4817623;555585;3559133;266;702639;0;702639;0;organic;Seattle
18;23/08/2015;1.9;3497887;505804;2339559;3176;649348;0;649348;0;organic;Seattle
19;16/08/2015;1.7;4772672;704778;2753799;265;1313830;0;1313830;0;organic;Seattle
20;09/08/2015;1.96;2779835;789455;1457333;1725;531322;0;531322;0;organic;Seattle
21;02/08/2015;2.04;2675669;853133;1481624;5581;335331;0;335331;0;organic;Seattle
22;26/07/2015;2.2;2773707;828845;1881578;5043;58241;0;58241;0;organic;Seattle
23;19/07/2015;1.64;4948406;783969;3559350;7311;597776;0;597776;0;organic;Seattle
24;12/07/2015;2.23;2510098;683125;1816854;1600;8519;0;8519;0;organic;Seattle
25;05/07/2015;1.98;2992957;884134;2080776;28047;0;0;0;0;organic;Seattle
26;28/06/2015;1.71;4622947;811246;3797231;14470;0;0;0;0;organic;Seattle
27;21/06/2015;1.75;3809347;872772;2919223;9129;8223;0;8223;0;organic;Seattle
28;14/06/2015;2.03;3190163;1061158;2074371;19726;34908;0;34908;0;organic;Seattle
29;07/06/2015;2.01;3340492;1096230;2134594;3739;105929;0;105929;0;organic;Seattle
30;31/05/2015;1.65;5382293;1110107;4113051;8364;150771;0;150771;0;organic;Seattle
31;24/05/2015;1.85;3099339;1092616;1744997;3316;258410;0;258410;0;organic;Seattle
32;17/05/2015;1.81;3355342;1083714;1877447;1192;392989;0;392989;0;organic;Seattle
33;10/05/2015;1.66;3707986;969074;2215983;5817;517112;0;517112;0;organic;Seattle
34;03/05/2015;1.56;3725759;832336;2122782;1179;769462;1456;768006;0;organic;Seattle
35;26/04/2015;1.66;3990948;819552;3004124;7447;159825;0;159825;0;organic;Seattle
36;19/04/2015;1.76;3673487;978852;2464760;7291;222584;0;222584;0;organic;Seattle
37;12/04/2015;1.59;6102480;871525;4880216;4541;346198;252;345946;0;organic;Seattle
38;05/04/2015;1.92;2969230;670814;2260523;4395;33498;0;33498;0;organic;Seattle
39;29/03/2015;1.56;5610652;889919;4364128;1803;354802;0;354802;0;organic;Seattle
40;22/03/2015;1.53;5135558;1071710;3809548;3085;251215;0;251215;0;organic;Seattle
41;15/03/2015;1.8;2671798;897882;1752057;1516;20343;0;20343;0;organic;Seattle
42;08/03/2015;1.62;4747651;705673;3827641;9523;204814;0;204814;0;organic;Seattle
43;01/03/2015;1.71;2453011;876248;1493322;22627;60814;0;60814;0;organic;Seattle
44;22/02/2015;1.5;3518330;1383932;2064552;8321;61525;0;61525;0;organic;Seattle
45;15/02/2015;1.59;3746900;1180278;2286104;5125;275393;11604;263789;0;organic;Seattle
46;08/02/2015;1.4;5448431;856132;3489703;3296;1099300;58667;1040633;0;organic;Seattle
47;01/02/2015;1.44;4033459;1292715;2146013;3542;591189;40667;550522;0;organic;Seattle
48;25/01/2015;1.7;2935475;687629;1736312;733;510801;45333;465468;0;organic;Seattle
49;18/01/2015;1.45;4461623;622273;3022467;734;816149;21667;794482;0;organic;Seattle
50;11/01/2015;1.46;4668701;869173;3336178;1348;462002;22333;439669;0;organic;Seattle
51;04/01/2015;1.49;3379591;682176;2072077;123;625215;45273;579942;0;organic;Seattle
0;27/12/2015;1.71;361771;56154;120297;30662;154658;151655;3003;0;organic;SouthCarolina
1;20/12/2015;1.77;324071;57206;128097;34425;104343;103302;1041;0;organic;SouthCarolina
2;13/12/2015;1.74;389376;55834;137319;26834;169389;160185;9204;0;organic;SouthCarolina
3;06/12/2015;1.73;377590;57452;119556;29540;171042;159412;11630;0;organic;SouthCarolina
4;29/11/2015;1.71;354338;36989;118576;34882;163891;147243;16648;0;organic;SouthCarolina
5;22/11/2015;1.89;312895;55777;134239;37185;85694;84711;983;0;organic;SouthCarolina
6;15/11/2015;1.82;359526;57595;127305;37374;137252;136603;649;0;organic;SouthCarolina
7;08/11/2015;1.74;471910;63813;118620;42264;247213;242932;4281;0;organic;SouthCarolina
8;01/11/2015;1.75;405215;50615;129231;52649;172720;162603;10117;0;organic;SouthCarolina
9;25/10/2015;1.77;466344;60072;136739;58903;210630;208942;1688;0;organic;SouthCarolina
10;18/10/2015;1.84;433343;51994;151180;50003;180166;172619;7547;0;organic;SouthCarolina
11;11/10/2015;1.79;419866;60999;149447;51145;158275;123996;34279;0;organic;SouthCarolina
12;04/10/2015;1.96;377695;57576;147582;46413;126124;119205;6919;0;organic;SouthCarolina
13;27/09/2015;2.06;272527;50962;123698;45077;52790;52790;0;0;organic;SouthCarolina
14;20/09/2015;1.91;385051;40919;132779;48230;163123;162337;786;0;organic;SouthCarolina
15;13/09/2015;1.98;333853;51057;131543;46566;104687;103636;1051;0;organic;SouthCarolina
16;06/09/2015;2;403241;54149;173231;54505;121356;116616;4740;0;organic;SouthCarolina
17;30/08/2015;1.92;429583;65934;148381;55479;159789;145797;13992;0;organic;SouthCarolina
18;23/08/2015;1.91;490710;80609;188344;57265;164492;130892;33600;0;organic;SouthCarolina
19;16/08/2015;1.97;437178;75143;163413;55028;143594;132188;11406;0;organic;SouthCarolina
20;09/08/2015;2;381354;61036;176829;66117;77372;70730;6642;0;organic;SouthCarolina
21;02/08/2015;1.94;385628;63653;140672;53515;127788;94722;33066;0;organic;SouthCarolina
22;26/07/2015;1.81;385122;82568;129964;41603;130987;77567;53420;0;organic;SouthCarolina
23;19/07/2015;1.79;407663;63469;133897;48112;162185;114126;48059;0;organic;SouthCarolina
24;12/07/2015;1.84;461482;58584;144920;53865;204113;160925;43188;0;organic;SouthCarolina
25;05/07/2015;1.84;384059;53536;144042;59537;126944;90933;36011;0;organic;SouthCarolina
26;28/06/2015;1.9;377287;68665;149815;54860;103947;71934;32013;0;organic;SouthCarolina
